__label__148	如何 查看 订单 位置
__label__148	nan
__label__148	nan
__label__148	退款 被 拒绝   已 和 商家 联系   该 怎么办   无效
__label__148	帮忙 加辣 谢谢
__label__148	什么 时候 能 送到
__label__148	nan
__label__148	少送 了 一件 十元 的 食品 ， 就 退 给 我 2.21 元
__label__148	少 送错 送
__label__145	客户 咨询 新客 活动 ， 已 告知 新客 规则
__label__148	我要 投诉   无效
__label__145	用户 想 使用 收购   已 告知 用户 了
__label__148	我 想 这 上面 的 订单 记录 删掉
__label__145	为什么 我 享受 不了 首单 优惠
__label__148	你好 我订 的 酸菜 蛋炒饭 没有 辣椒 的 ， 但是 他们 里面 放 了 好多 辣椒 ， 辣 的 没法 吃
__label__148	咨询 订单 信息 ， 用户 未 回应 离开
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	你好 商家 电话 打 不通   无效
__label__148	nan
__label__145	下 完单 之后 又 发 不了 红包 了 ， 安抚 询问 未 回应 断开
__label__148	支付宝 没法 支付
__label__148	麻烦 退 了 吧
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	昨天 我 买 了 一个 你们 就 自动 的 使用 了 减免
__label__145	领取 不到 红包   建议 更新 系统 尝试
__label__148	nan
__label__148	说 我 账号 行为 异常 什么 意思
__label__148	提供 手机号 后 未确定 订单 ， 客户 未 回应 。 断开
__label__148	nan
__label__145	如何 开启 偷 红包   告知
__label__148	nan
__label__148	我定 的 餐过 了 时间 ， 软件 显示 根本 还 没 送 出 ， 商家 也 不 给 退款
__label__148	nan
__label__145	无法 支付   安抚   卸载 重装
__label__148	为什么 退 了 一次 款 不能 退 第二次 款 啊
__label__148	商家 不安 时间 送餐   无效
__label__148	nan
__label__148	收餐 地址 问题
__label__148	nan
__label__145	为什么 异地 给 女朋友 点餐 不能 满   已 告知 用户 了   认可
__label__148	商品 送错
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	麻烦 做 的 入味 一点 。   无效
__label__148	晚 了 20 分钟 还 没 配送 ， 什么 情况   无效
__label__148	我 说 我 还 没收 到
__label__148	水果 不 新鲜 ， 还有 一个 柿子 烂 了 ， 提供 手机号   离开
__label__148	催 单光 回复 有 啥 用 ？   无效
__label__145	反馈 配送费 高 ， 安抚
__label__145	红包 无法 使用 。 不 满足条件 ， 告知
__label__148	我 这边 外卖 我 天天点 一直 都 送 的 ， 今天 中午 点 的 时候 ， 那个 送 外卖 的 跟 我 说 让 我 以后 不要 点 了 ， 这边 以后 都 不 送 了 ， 这是 为什么 哦 。
__label__145	优惠卷 无法 享受   安抚 告知   已经 享受 过新客 优惠
__label__145	告知 原因 ， 认可 ， 结案
__label__148	下单 不要 放辣 ， 商家 说 看不到 怎么 查
__label__148	支付 不了   无效
__label__148	nan
__label__148	不麻不辣 ， 辣椒 和 麻椒 打包 一份 ， 安抚 询问 用户 反馈 不用 了 ， 离开
__label__148	那个 配送 员 打电话 给 我 说 他 发生 了 联通 事故 麻烦 我 取消 一下 订单   配送 员 电话 里 也 给 我 说 了 他 会 赔偿 商家   然后 我 去 商家 那里 取消 订单 直接 被 拒绝
__label__148	nan
__label__148	我要 饿死 了 ， 还 没来
__label__148	退款 什么 时候 到 账   无效
__label__148	指定 骑手   告知
__label__148	无效 ， 催单
__label__148	您好 ！ 我点 了 一份 青菜 粥 ， 两瓶 优酸乳 ， 您 只 给 了 我 一份 青菜 粥 ， 一瓶 优酸乳 哎 。 这个 要 怎么 处理 呢 ？   无效
__label__148	nan
__label__145	"用户 咨询 银行卡 付款 不是 可以 抽 话费 券 么 ， 为什么 连 显示 都 没有 安抚 使用 银行卡 支付 成功 就是 参与 了 活动 ， 系统 会 在 次日 随机 抽取 ， 若 中奖 将 在 "" APP - 我 的 - 我 的 钱包 - 现金 券 "" 中 收到 话费 券 的"
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 反馈 无法 领取 红包 ， 显示 没 领到 安抚 记录 反馈
__label__148	nan
__label__145	咨询 活动 问题 ， 已 告知 ， 认可
__label__148	送货 地址 上 联络人 电话 写错 了   无效
__label__148	投诉   无效
__label__148	nan
__label__148	用户 投诉 美团 外卖 配送 站 ， 山东省 烟台市 开发区 秦 山路 7 号 澎湖 山庄 20 号楼 102 室 ， 租用 个人 房屋 冲当 配送 站 ( 不是 商业 用房 ) ， 摩托车 ， 电动车 乱 停 乱放 已经 严重 影响 居民 。 还有 工作人员 对 封闭 的 单元 门 生拉硬拽 完成 了 单元 门 的 损坏   我 想 这 也 超出 了 物业 的 范畴   请 规范 工作人员 的 行为 。 好多 小区 居民 由于 该 问题 已经 抵触 美团 了   。   安抚 反馈
__label__148	用户 主动 结束 会话
__label__148	nan
__label__148	我 刚才 那个 地址 错 了   无效
__label__148	nan
__label__145	用户 咨询 红包 无法 使用 ， 我司 安抚 建议您 点选 美食 频道 进入 使用 ， 认可
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	咨询 如何 应聘 告知
__label__148	刚才 朋友 吃饭 里面 有 虫子   无效
__label__148	nan
__label__148	无效 会话
__label__148	拉肚子
__label__148	nan
__label__148	快递 还 没上 电梯 就 点 了 收货 ，
__label__148	  离开
__label__148	nan
__label__148	团购 订单   下错   告知
__label__145	用户 反馈   领取 的 红包 都 是 在 之前 账户 上   安抚 建议 联系 qq 客服
__label__145	提现   建议 等待   认可
__label__148	我 号 被 冻结 了
__label__148	商家 接单 后 ， 嫌 便宜 ， 不 做餐 ， 不 配送
__label__148	商家 做 不 出单 ， 到 点 了 让 客人 取消 ， 让 我们 客户 白白 等 了 一个 小时 ， 饭 还 吃 不到
__label__148	nan
__label__148	nan
__label__148	鲜榨 果汁 呢   无效
__label__148	没 骑手   无效
__label__148	田螺 太小 了   无效
__label__148	nan
__label__148	支付宝
__label__148	怎么 确认 收货 啊
__label__148	用户 在线 咨询 有 咸菜 吗 ？ 无效 会话
__label__148	nan
__label__148	投诉 电话 多少   已 告知 客户 未 回应 ， 断开 。
__label__148	为什么 不能 用 支付宝 支付 了   室友 却 可以
__label__148	转接 ， 结案
__label__148	nan
__label__148	我 12 : 30 点 的 餐 现在 都 没来   无效
__label__148	nan
__label__148	用户 投诉 ， 核实 账户 用户 未 回应
__label__148	首 单立 减
__label__145	我 那个 新 用户 那个 劵 也 可以 领   就是 用 不了
__label__148	订单 地址 填写 有误 ， 能改 一下 吗   无效
__label__148	超时 很久 了 ， 麻烦 催单
__label__148	货到付款 可以 改成 在线 付款 吗
__label__145	用户 反馈 银行卡 优惠 的 3.2 没有 减除 ， 查看 已经 减免 ， 建议 查看 扣款 信息 ， 认可
__label__148	用户 咨询 昨天 定 了 外卖 后来 商家 弄错 了 就 退款 ， 我付 了 33.8 怎么 就 退 了 29 ， 我司 告知 核实 订单 需要 提供 手机号码 ， 用户 一直 没有 回复
__label__148	nan
__label__148	我 外卖 迟到 了 半个 小时 了 催单 商家 不 回应 ， 还 联系 不上 商家   无效
__label__148	nan
__label__148	nan
__label__148	刚刚 下 的 订单 可以 改 备注 嘛   无效
__label__145	为啥 买 一单 取消 一单 啊 ， 告知 原因 ， 认可 ， 结案
__label__148	如果 骑手 接 的 订单 太 多 导致 我 的 订单 超时 怎么办   无效
__label__145	停电 了 ， 外卖 小哥 会 配送 到 楼上 吗 ？ ， 告知 ， 认可 ，   结案
__label__148	nan
__label__145	新 用户 红包   告知
__label__145	咨询 红包 过期 时间 ， 告知 以 页面 为准
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	询问 美食 红包   告知
__label__148	nan
__label__148	商家 怎么 突然 都 不 在 配送 范围 了   无效
__label__145	nan
__label__148	没有 给 我 可乐
__label__148	我 3 点 左右 下单 到 现在 还 没有 拿到
__label__148	首次 支付 未 享受 优惠
__label__148	唛 哆 哆 26 号 麻烦 帮 我 送到 前台
__label__148	nan
__label__148	超时   催餐
__label__148	多长时间 到   无效
__label__145	少 了 一张 5 元 的 优惠券 ， 告知 已 使用 ， 认可
__label__145	新 用户 优惠   告知
__label__148	无效 会话
__label__148	nan
__label__148	五点 下 的 单 。 然后 ， 现在 八点 ， 没有 收到 外卖   无效
__label__148	支付宝
__label__148	我要 退款 退单   联系 不到 店家   无效
__label__148	nan
__label__148	你 是 大众 点评 人工 还是 商家 人工   告知 ， 核实 问题 对话 中断
__label__148	nan
__label__148	卖家 不 出餐   无效
__label__148	nan
__label__145	用户 反馈 自己 账号 中中 的 新 用户 红包 无法 使用 ， 已 多次 告知 用户 使用 规则 ， 不 认可 ， 称 自己 的 手机号 ， 手机 ， 账号 都 是 符合要求 的 ， 强烈要求 回复 处理 ， 已 发送 优惠券 截图 到 异物 群
__label__148	nan
__label__148	怎么 没有 送 餐员 的 电话   无效
__label__148	nan
__label__148	nan
__label__148	如何 退款   无效
__label__145	红包 无法 领取 ， 安抚 反馈
__label__148	nan
__label__148	请问 可以 11 : 55 送达 吗 ？
__label__148	怎么 申请 部分 商品 退款
__label__148	配餐 速度 极其 缓慢
__label__145	首单 支付 红包   无法 使用 ， 安抚 客户 设备 不符 ， 客户 认可 。
__label__148	nan
__label__148	用户 告知 可以 早点 送来 ， 我司 核实 订单 ， 用户 一直 没有 回复
__label__148	用户 在线 反馈 我 的 外卖 怎么 不是 指定 的 人 送 的 啊 ， 无效 会话
__label__148	nan
__label__148	跟 商家 备注 了 孕妇 不能 吃 鸡精 味精 ， 让 他 不要 放 ， 结果 还是 放 了 ， 而且 我们 点 的 泡椒 ， 里面 什么 都 没有 ， 也 不辣 ， 跟 商家 打电话 过去 态度 特别 不好 。   无效
__label__148	怎么 少 了 一杯 奶茶
__label__148	送餐 时间 和 上面 显示 的 送到 时间误差 多久
__label__148	给 我 放在 门卫   我 电话 接听 不了
__label__148	我定 的 餐 ， 为什么 一个 小时 了 还 没 送来
__label__148	nan
__label__148	点 的 外卖 快 一个 小时 了 骑手 打电话 说 商家 还 没 做 不 知道 要 什么 时候 才 有   无效
__label__145	用户 反馈 下单 提示 行为 异常 安抚 提交 客诉
__label__148	用户 要求 恢复 花 呗 ， 我司 安抚 联系 支付宝 客服 ， 认可
__label__145	用户 反馈 新 用户 红包 不能 用 ， 告知 用户 新 用户 规则 ， 建议 核实
__label__148	修改 地址
__label__148	商家 不送 白米饭 怎么 吃
__label__148	我 的 支付宝 付款 有没有 了
__label__148	nan
__label__148	nan
__label__148	刚刚 下单 的 是 女士
__label__148	nan
__label__148	点 的 两份 外卖 可以 加点 萝卜干 给 我 么
__label__148	退款 商家 拒绝   核实 订单 中 ， 对话 中断
__label__148	我 刚点 的 外卖 鸡肉 变质 了 ， 我要 投诉
__label__145	优惠券 怎么 没有 退 给 我 啊 ， 告知 ， 认可 ， 结案
__label__148	少送 了 包子
__label__145	满赠 优惠券 ， 没有 送
__label__148	nan
__label__148	刚下 的 单 啥时候 能 送到
__label__145	跑腿 业务 总 显示 超出范围 , 安抚 告知 联系 跑腿 业务
__label__148	菜品 少送 商家 骑手 都 联系 不上
__label__148	怎样   无效
__label__148	地址 写错 怎么办
__label__148	骑手 太慢 了
__label__148	帮 我 送 两个 筷子
__label__2	用户 在线 反馈 ， 骑手 长时间 无 接单 ， 要求 催促 加急 ， 1 个 小时 回电
__label__148	nan
__label__148	nan
__label__148	无效 ， 少送
__label__148	nan
__label__148	我要 投诉
__label__148	未 核实 到 订单   催餐
__label__148	骑手 不 接电话 ， 少送 一份 米饭
__label__148	nan
__label__148	nan
__label__145	享受 不到 新人 优惠   让 其 下单 不要 付款   帮其 查询   无 回应   超时 断开
__label__148	没有 骑手 接单
__label__148	超时 未 收到 餐品 ， 核实 用户 订单 用户 未 回应
__label__148	用户 在线 反馈 下雨 了 可以 不 误时 送到 吗 ， 无效 会话
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	商家 超时 东西 还 没 送来   核实 号码 中 ， 对话 中断
__label__148	nan
__label__148	咨询 充值卡 不能 使用 ， 已 告知
__label__148	缺少 东西
__label__145	反馈 无法 领 红包 ， 告知 会 反馈 ， 建议 后期 关注 ， 认可
__label__148	nan
__label__148	投诉 商家
__label__148	nan
__label__148	请 帮 我 通知 一下 骑手 到达 之后 请等一下
__label__148	要 投诉 商家 ， 送 太慢 了
__label__148	你好 可不可以 快点 送到
__label__148	今天 点 的 餐 ， 没 送到 就点 签收 了 ， 整整 迟到 二十分钟
__label__147	这个 是 你们 系统 设置 问题 ， 请 把 骑手 和 店家 的 评价 分开 ， 可以 么 ， 每次 只想 给 骑手 评价 但 系统 必须 要 附带 评价 店家 才能 提交 。   安抚
__label__148	您好 ， 请问 货不对 板 这个 事情 要 怎么办 ？
__label__148	收件人 的 电话号码 留错 了
__label__145	无法 领取 红包   已 安抚
__label__148	nan
__label__148	nan
__label__148	问 一下 跑腿 外卖 是 几点 开始 的
__label__148	nan
__label__148	为什么 我 在线 支付 没有 减钱 呢 ？   无效
__label__148	nan
__label__148	用户 要 人工 电话 了   已 告知
__label__148	未 核实 到 订单
__label__145	微信 抽取 小米 手环 活动   已 安抚
__label__148	改 送到   天益 国际 13 楼   十派 健身 工作室   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	估计 什么 时候 送来   无效
__label__148	用户 咨询 那个 送达 时间 是 到达 时间 ？ 还是 开始 送货 时间 ， 告知 用户 用户 未 回应
__label__145	我 今天 領的 大紅 包為 啥 是 30 - 0.5 ， 安抚 客户 ， 客户 离开 。
__label__148	nan
__label__148	nan
__label__148	商家 不 退款 ，   无效
__label__148	nan
__label__148	少送 一份 焖 馒头
__label__145	支付宝
__label__145	会员卡
__label__145	初次 订单 减免 17 ？ 但 提交 订单 还是 扣钱 了
__label__148	麻烦 处理 一下 ， 我怕 这样 的 人 上门 报复 还 打电话 骚扰 我
__label__148	为什么 一直 换 骑手 呢
__label__148	尽量 快点 送来   无效
__label__148	无效 会话
__label__145	nan
__label__148	nan
__label__148	这家 商家 每次 都 是 快 两个 小时 才 送   无效
__label__148	nan
__label__148	nan
__label__145	美团 为什么 不能 发红包 呢   无效
__label__148	nan
__label__148	nan
__label__148	退款 取消 了 怎么 继续 退款   无效
__label__145	新 用户 外卖 无法 下单
__label__148	催单   无效
__label__148	nan
__label__148	nan
__label__224	美团 众包 没有 经过 审核 可以 接单 吗
__label__148	nan
__label__148	nan
__label__145	无法 点选 FAQ ， 用户 反馈 手机 坏 了 ， 无法 接收 下单 的 短信 验证码 ， 安抚 更换 其他 接收 ， 用户 离开
__label__148	nan
__label__148	nan
__label__148	投诉 商家   无效
__label__148	商家 电话 停机 了 无效
__label__148	想 问下 为什么 不能 用 支付宝 支付 了 ？
__label__148	用户 反馈 餐 没有 收到 ， 提出 后 主动 离开
__label__148	为什么 现在 骑手 接单 很慢 呢
__label__148	我定 的 餐 可以 快点 送 吗 ？
__label__148	nan
__label__148	我 刚订 的 餐   没 给 我 送到   骑手 已经 给 我 结束 订单 了 什么 意思 ？ ？ ？
__label__148	nan
__label__148	我要 投诉 商家
__label__148	10109777 这个 客服 在 吗 ？
__label__148	两人 餐具   无效
__label__148	你好 无效
__label__148	我订 的 菜 啥时候 送过来   无效
__label__148	nan
__label__148	送后 柠檬 送 两个 太老 了 。 两个 还要 八块钱   无效
__label__148	现在 已经 过 了 预计 时间 二十分钟 了 ， 但是 我 的 还 没有 到 ， 而且 也 联系 不上 商家 ， 电话 根本 打 不通
__label__148	nan
__label__148	帮 我 放点 香葱 无效
__label__148	nan
__label__131	恢复 支付宝
__label__145	咨询 如何 享受 满减 优惠 ， 已 告知
__label__148	nan
__label__148	你好 ， 配送 时少 了 一个 茶叶蛋 ， 我 就 申请 退款 ， 然后 他 逾期 未 处理 ， 结果 好像 过 两天 会 都 退回来
__label__148	nan
__label__148	nan
__label__148	国际 朗庭 对面 超发轩 烧烤 大卡 咖
__label__148	nan
__label__148	在线 通话 联系 骑手 在 哪里找
__label__148	nan
__label__148	可以 修改 电话号码 吗 ？
__label__145	用户 反馈 首购 红包 为什么 发送 两个   只能 享受 一个   安抚
__label__148	迟到 那么 久 ， 你们 美团 外卖 不 分 路线 的 吗
__label__148	nan
__label__148	没 餐具
__label__148	会员卡   告知
__label__145	首购 红包 无法 享受   安抚
__label__148	咨询 抽 小米 手环 活动
__label__148	送餐 时间 延后 了 ， 怎么 算 ， 没有 赔偿 吗
__label__148	投诉 卖家   无效
__label__148	菜品 与 图片 不符 ， 态度恶劣 ， 无效
__label__148	我 的 餐 还 没到 打 了 两边 电话 只 和 我 说 会 催 门店   无效
__label__148	nan
__label__148	为什么 没有 支付宝 选项 了
__label__148	nan
__label__145	用 银行卡 付款 有 抽奖 ， 在 哪 抽 ？   已 告知 用户 了   一 用户 提供 截图   无人 了
__label__148	催单   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	可乐 要凉 的 ， 果汁 饮料 不 加冰
__label__148	不要 放 生姜
__label__145	无法 下单   安抚 提交 客诉
__label__148	用户 表示 不用 了 ， 主动 结束 会话
__label__148	配送 员 要求 加 配送费   核实 订单 中 ， 对话 中断
__label__148	我 的 好久 能 给 我 送到
__label__148	nan
__label__145	提示 绑定 手机号   但是 实际 没有 绑定   安抚 用户 下载 外卖 客户端 查看
__label__148	在 吗   无效
__label__148	  断开
__label__148	nan
__label__148	投诉 商家   未 回复
__label__148	为什么 是 半个 小时 的 时间
__label__148	nan
__label__148	问题 麻烦 了   无效
__label__148	nan
__label__148	送达 时间 晚
__label__148	nan
__label__148	11 点 订餐 12 ： 20 了 骑士 还 没 取餐 ， 我 打电话 给 骑士 ， 态度 特别 恶劣 ， 我 要求 退款 又 被 商家 拒绝 ， 还 不 接电话
__label__148	可不可以 稍微 慢 一点
__label__148	nan
__label__148	你 是不是 嘉 䘵 路   无效
__label__148	nan
__label__148	nan
__label__148	用户 在线 反馈 我 叫 送货员 给 我 买 了 头疼 散 ， 无效 会话
__label__148	nan
__label__148	四川省 泸州市   目前 在 龙马潭区 最近 在 创 文明城市 ... 麻烦 你们 可不可以 喊 你们 勒 骑手 按 交通规则 走 ... 哪有 机动车 在 人行道 骑勒 道理 嘛 ..   用户 反馈
__label__148	是 你们 平台 隔三差五 就 给我发 营销 短信 ， 安抚 客户 可以 按 短信 提示 退订 ， 客户 未 回应 ， 断开 。
__label__145	用户 反馈 无法 下单 ， 提示 抱歉 ， 本次 购买 不 符合 活动 规则 安抚 提交 客诉
__label__148	8.4 . 1   苹果 5s   南京   提示 没有 领取 到
__label__148	用户 咨询 怎么 到 店 取餐 ， 我司 安抚 商家 页面 标注 支持 到 店 自取 是 可以 的 ， 认可
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	在线 支付 是 什么   无效
__label__148	今天 早上 连续 被 两个 卖家 取消 订单 ， 如果 你 商家 没有 物品 为什么 会 被 拍 成功
__label__148	跑腿 服务
__label__148	退款   无效
__label__148	投诉 商家 嘉兴 的 鼎 有名
__label__148	歺 都 没 到 就 被 送到
__label__148	nan
__label__145	为什么 我 抽到 的 红包 都 是 满 30 减 2   ， 安抚 客户 系统 随机 ， 客户 离开 。
__label__148	五点 多点 的 餐 ， 八点 都 送 不到 ， 吃 什么 ? _ ? 最后 跟 我 讲 已经 送 了 ， 开店 还 可以 这样 ？ 打电话 过去 还 连 客气话 都 没有 ， 也 算 我 脾气好 无效
__label__145	用户 反馈 新 用户 红包 无法 使用 ， 告知 用户 新 用户 规则 ， 核实 用户 手机 已经 使用 过 ， 安抚 不 符合 新 用户
__label__148	nan
__label__145	用户 反馈 领取 大红包 未到 账 ， 安抚 询问 中 用户 离开
__label__145	显示 没 领到
__label__148	用户 咨询 是 谁 给 送 的 安抚 无法 告知
__label__148	nan
__label__148	没有 给 送餐
__label__148	打多 一个 米饭   无效
__label__148	我要 退单   无效
__label__145	下单 红包 不 符合 ， 安抚 更换 提交 客诉 ， 不用 反馈 了 ， 反正 是 我 朋友 的 号 ， 咨询 怎么 才能 符合 使用 新 用户 红包 ， 告知 首单 规则 ， 建议 更换 手机 尝试
__label__148	我 的 外卖 没收 到 ， 为什么 显示 收到   无效
__label__148	nan
__label__148	我 已经 付款 了
__label__145	红包 无法 使用   建议 提交 订单 不 支付   超时 断开
__label__145	用户 告知 抢 的 红包 没有 到 账 ， 我司 安抚 反馈 相关 部门 ， 建议 随时 关注 ， 有 问题 再次 反馈 ， 认可
__label__148	要求 更换 骑手 ， 谢谢 。
__label__148	nan
__label__145	咨询 首单 红包 ， 告知 首单 新客 的 规则 ， 离线
__label__148	nan
__label__148	我 中午 反应 的 问题 怎么 说 呢
__label__148	可以 打 小票 拿 过来
__label__148	没有 偷 红包 ， 告知 用户 ， 认可 ， 结案
__label__148	投诉 商家   无 回应
__label__148	外卖 评价 一条 也 没有 ， 已经 评价 了 ， 安抚 反馈 ， 建议 查看 是否 可以 更新 版本
__label__145	新 用户
__label__148	申请 退款
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	用户 提出 建议 要求 商家 购买 页面 标注 可以 开具 什么 类型 的 发票 ， 建议 绑定 手机号码 和 收餐 手机号码 可以 通用 ， 没有 限制 ， 我司 告知 需要 提供 手机号码 ， 用户 一直 不 提供 ， 安抚 反馈 相关 部门 处理 ， 认可
__label__148	我要 投诉 合肥 鲜丰 水果   无效
__label__148	改 地址
__label__148	nan
__label__148	外卖 小哥 在 商家 等 了 30 分钟 后 ， 给 我 电话 说 商家 没 办法 把 外卖 做好
__label__148	投诉 文登市 中腾 黄焖 鸡 米饭   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	商家 配送 速度 太慢 了
__label__148	注明 不要 香菜 ， 撒满 了 香菜   未 核实 到 订单
__label__148	nan
__label__148	应该 快 送到 了
__label__148	nan
__label__145	账号 ：   手机 型号 ：   iPhone5s 客户端 版本 ： 8.5 . 1.1686 城市 ：   广州 问题 ： 用户 反馈 新 发出 来 的 红包 ， 别人 都 可以 领 ， 就 我 的 不 可以   要求 反馈   已 反馈
__label__148	nan
__label__148	nan
__label__145	今日 专享 红包
__label__148	nan
__label__148	nan
__label__145	用户 咨询 怎么 解绑 银行卡 ， 告知 用户
__label__148	客服   无效
__label__145	用户 询问 联名卡 问题 ， 会员卡 问题 ， 闪付 卡 问题   安抚 告知
__label__148	投诉   无效
__label__148	nan
__label__148	用户 告知 出去 吃饭 在 路上 看到 的 ， 刚 开始 没 看清楚 是 美团 的 箱子 ， 后来 近 了 一看 ， 这 箱子 是 给 人 送 餐用 的 ， 怎么 还 拉 了 三只 狗 在 里面 。 宠物狗 在 干净 也 是 有 细菌 的 ， 曝光 他 的 行为 ， 他 没 意识 到 自己 的 问题 ， 还 口出狂言 ， 这个 骑手 猖狂 到 了 极点 ， 你们 必须 给 我 个 合理 的 说法 ， 我司 让 用户 提供 一下 回复 的 联系方式 ， 用户 一直 没有 提供
__label__148	恢复 支付宝
__label__148	nan
__label__148	nan
__label__148	我 的 都 是 微辣 ， 多点 米饭 ， 谢谢
__label__148	我 需要 改 一下 地址 ， 地址 为 东北大学 浑 南校区 建筑 楼 a 楼   ， 客户 未确定 订单 ， 安抚 客户 自己 联系 商家 修改 ， 客户 未 回应 ， 断开 。
__label__148	无效 会话
__label__148	未 核实 到 订单   主动 退出
__label__148	nan
__label__148	没有 打电话 ， 无故 取消 订单 ， 怎么 算   无效
__label__148	我 是 要 默认 的 那个 地址 ， 肥东县 草庙 路 滨河 苑 小区 10 号楼 501   安抚 用户 下 订单 之前 选择 自己 想选 的 地址   用户 之后 无人 了
__label__148	发票 是 商户 提供 还是 您 这边 提供 ？
__label__148	我 买菜   收到 肉 是 臭 的   无效
__label__148	nan
__label__145	用户 咨询 首单 取消 后 ， 再 下单 可以 享受 新 用户 优惠 吗 安抚 告知 可以 的
__label__145	如果 开通 偷 红包 功能 ， 已 告知 操作 方式 ， 客户 认可 。
__label__148	下 了 订单 后 ， 不会 有 红包 吗 ？
__label__148	怎么 撤销 投诉   无效
__label__148	nan
__label__148	nan
__label__148	咨询 订单 信息 ， 无效
__label__148	nan
__label__145	qq 上 的 红包 是 每天 都 能领 吗 ？   已 告知 用户 ；
__label__148	店家 服务 态度恶劣 ， 我 十一点 四十五 订 的 外卖 ， 一点 二十二 才 到 ， 很 不 理解 ， 店家 没 也 给 解释   无效
__label__148	恢复 支付宝
__label__148	nan
__label__145	用户 反馈 ， 大红包 没有 领到 ， 已经 提供 截图 ， 安抚 赔付 5 元 充值卡 ，
__label__148	美团 怎么 开发票   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	询问 电话
__label__148	能 不能 把 小薯 换成 大薯   无效
__label__148	联系 不上 骑手   无效
__label__148	投诉   无效
__label__148	nan
__label__148	蔬菜 备注 了 要 熟 的 ， 都 是 没有   无效
__label__148	nan
__label__148	质量 问题
__label__148	可不可以 稍微 慢 一点
__label__148	我 第三个 为什么 不是 大红包 ？ ？
__label__148	nan
__label__148	退款 申诉 在 那里 ？   无效
__label__148	用户 告知 我 在 宏运 酒店 262 房间 ， 我司 告知 提供 手机号码 ， 用户 一直 没有 回复
__label__148	我 有 未接 两个 电话 ， 想 问 是不是 你们 打 的 回访 电话   已 告知 用户 了
__label__148	nan
__label__148	nan
__label__146	美团 红包 第六个 人 领到 最大 包 ， 第六个 为什么 不是 最大 ？ ？   无效
__label__148	无效 ， 超时 如何 处理
__label__148	nan
__label__148	未 核实 到 订单   催促 未 回应
__label__148	支付宝
__label__148	nan
__label__145	太久 了 ， 你们 都 没 送来 我要 退款 ， 来电 询问 用户 订单
__label__145	安抚 认可
__label__148	我 想要 中辣 的
__label__148	nan
__label__148	預計 11 : 56 到 達 ， 現在 已經 12 : 10 了 ， 餐 還到
__label__148	nan
__label__145	用户 反馈 红包 分享 失败   无 回应
__label__148	我 想 更改 时间   怎么 联系 骑手 ？
__label__148	给 我 多 拿 一个 饭盒 ， 是 两个 人 吃 的 哦
__label__148	您好   无效
__label__148	nan
__label__148	nan
__label__148	恢复 支付宝
__label__148	地址 给 错 了 无效
__label__148	个人 求职
__label__148	菜品 少送 ， 漏 了 豆芽
__label__148	这么晚 打扰 了   请问 美团 和 联通 合作 的 美卡 怎么 办理 啊 ？   无效
__label__148	nan
__label__148	你们 花卷 卖 没 了 吗 ？ 为 嘛 少 给 了 两个
__label__148	支付宝
__label__148	到底 能 不能 给 解决 ， 你们 撒 意思 ？   无效
__label__148	请问 我 反馈 的 问题 怎么 还 没 解决 呢   商家 答应 退款   可是 还 没收 到 啊 ？
__label__148	nan
__label__148	没有 收到 货
__label__148	我 的 订单 还 没 送到   无效
__label__148	退款   无效
__label__145	nan
__label__148	用户 反馈 没有 享受 新客 优惠 ， 告知 是 美团 新 用户
__label__148	我要 投诉 商家
__label__148	用户 在线 反馈 不要 早 送到 ， 就 15 : 20 送到 就 可以 哦 ， 无效 会话
__label__148	用户 要求 修改 送达 时间 ， 未 核实 到 订单 无 回应
__label__148	nan
__label__148	nan
__label__148	我定 的 饭 包 ， 加 的 咸蛋 黄 ， 但是 拿 回来 ， 并 没有 发现 ， 难道 咸蛋 黄在 路上 被 吃 了
__label__148	nan
__label__148	nan
__label__148	商户 不 接单 直接 就 退款 了   无效
__label__148	nan
__label__148	nan
__label__148	用户 在线 反馈 昨天 订单   鱼香肉丝 吃 出来 异物 ， 未 核实 到 订单 ， 无效 会话
__label__148	投诉 骑手
__label__148	nan
__label__148	nan
__label__148	预计 12 : 11 送达 的 单 ， 现在 还 没 取餐
__label__148	nan
__label__148	nan
__label__148	这家 到底 有没有 ， 怎么 不 接单   无效
__label__145	咨询 新 用户 ， 告知 规则
__label__148	nan
__label__145	红包 问题 ， 已 解释 安抚
__label__148	nan
__label__145	新 用户
__label__148	用户 反馈 手机 无法 下单 ， 一点 外卖 就 闪退 ， 已 反馈
